,Customer ID,Tenure Months,Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase (Thou. IDR),Churn Label,Longitude,Latitude,CLTV (Predicted Thou. IDR),cluster
3838,3838,62,Bandung,High End,Yes,Yes,No,No,Yes,No,Credit,123.435,No,107.60981,-6.914744,5540.6,Long-term Customers with High Consumption Levels
3839,3839,33,Bandung,High End,Yes,Yes,No,Yes,No,Yes,Pulsa,121.615,No,107.60981,-6.914744,5738.2,Short-term Customers with High Consumption Levels
3840,3840,66,Bandung,Mid End,No,Yes,Yes,Yes,Yes,Yes,Credit,103.35,No,107.60981,-6.914744,5570.5,Long-term Customers with High Consumption Levels
3841,3841,72,Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,149.565,No,107.60981,-6.914744,7676.5,Long-term Customers with High Consumption Levels
3842,3842,51,Bandung,High End,Yes,No,No,Yes,Yes,No,Digital Wallet,123.695,No,107.60981,-6.914744,8439.6,Long-term Customers with High Consumption Levels
3843,3843,63,Bandung,High End,No,Yes,No,Yes,Yes,Yes,Pulsa,137.02,No,107.60981,-6.914744,5916.3,Long-term Customers with High Consumption Levels
3844,3844,27,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.13,No,107.60981,-6.914744,4456.4,Short-term Customers with Low Consumption Levels
3845,3845,4,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.065,No,107.60981,-6.914744,4498,Short-term Customers with Low Consumption Levels
3846,3846,42,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.91,No,107.60981,-6.914744,6916,Long-term Customers with Low Consumption Levels
3847,3847,29,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.455,No,107.60981,-6.914744,6292,Short-term Customers with Low Consumption Levels
3848,3848,30,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.61,No,107.60981,-6.914744,4292.6,Short-term Customers with Low Consumption Levels
3849,3849,71,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,111.085,No,107.60981,-6.914744,7012.2,Long-term Customers with High Consumption Levels
3850,3850,46,Bandung,Mid End,Yes,No,Yes,Yes,No,No,Credit,52.52,No,107.60981,-6.914744,3274.7,Long-term Customers with Low Consumption Levels
3851,3851,69,Bandung,High End,No,Yes,No,Yes,Yes,Yes,Debit,136.76,No,107.60981,-6.914744,8121.1,Long-term Customers with High Consumption Levels
3852,3852,72,Bandung,High End,Yes,Yes,Yes,No,Yes,No,Debit,130.845,No,107.60981,-6.914744,8294,Long-term Customers with High Consumption Levels
3853,3853,28,Bandung,High End,No,No,Yes,Yes,No,Yes,Pulsa,118.3,No,107.60981,-6.914744,3182.4,Short-term Customers with High Consumption Levels
3854,3854,72,Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,151.775,No,107.60981,-6.914744,6627.4,Long-term Customers with High Consumption Levels
3855,3855,7,Bandung,Mid End,Yes,No,No,No,No,Yes,Pulsa,76.83,No,107.60981,-6.914744,6201,Short-term Customers with High Consumption Levels
3856,3856,22,Bandung,Mid End,Yes,No,No,No,No,No,Pulsa,64.74,No,107.60981,-6.914744,6067.1,Short-term Customers with Low Consumption Levels
3857,3857,72,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.09,No,107.60981,-6.914744,6138.6,Long-term Customers with Low Consumption Levels
3858,3858,8,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.545,No,107.60981,-6.914744,5895.5,Short-term Customers with Low Consumption Levels
3859,3859,52,Bandung,Mid End,Yes,Yes,Yes,Yes,No,Yes,Credit,105.82,No,107.60981,-6.914744,6016.4,Long-term Customers with High Consumption Levels
3860,3860,68,Bandung,Mid End,Yes,No,Yes,Yes,No,No,Digital Wallet,50.57,No,107.60981,-6.914744,6861.4,Long-term Customers with Low Consumption Levels
3861,3861,71,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,114.335,No,107.60981,-6.914744,5561.4,Long-term Customers with High Consumption Levels
3862,3862,2,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.805,No,107.60981,-6.914744,4290,Short-term Customers with Low Consumption Levels
3863,3863,34,Bandung,High End,No,Yes,No,Yes,Yes,No,Pulsa,125.255,No,107.60981,-6.914744,7052.5,Short-term Customers with High Consumption Levels
3864,3864,35,Bandung,Mid End,No,No,No,No,No,No,Pulsa,31.395,No,107.60981,-6.914744,6626.1,Long-term Customers with Low Consumption Levels
3865,3865,61,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,24.83,No,107.60981,-6.914744,5688.8,Long-term Customers with Low Consumption Levels
3866,3866,1,Bandung,Mid End,No,No,No,No,No,No,Pulsa,57.2,No,107.60981,-6.914744,3620.5,Short-term Customers with Low Consumption Levels
3867,3867,53,Bandung,Mid End,No,No,Yes,No,No,Yes,Credit,78.78,No,107.60981,-6.914744,6310.2,Long-term Customers with Low Consumption Levels
3868,3868,72,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,33.345,No,107.60981,-6.914744,7296.9,Long-term Customers with Low Consumption Levels
3869,3869,41,Bandung,Mid End,No,Yes,Yes,No,Yes,Yes,Pulsa,70.135,No,107.60981,-6.914744,5096,Long-term Customers with Low Consumption Levels
3870,3870,24,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.52,No,107.60981,-6.914744,3992.3,Short-term Customers with Low Consumption Levels
3871,3871,8,Bandung,Mid End,Yes,No,No,No,No,No,Digital Wallet,38.155,No,107.60981,-6.914744,6979.7,Short-term Customers with Low Consumption Levels
3872,3872,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.585,No,107.60981,-6.914744,2839.2,Short-term Customers with Low Consumption Levels
3873,3873,54,Bandung,High End,No,No,Yes,Yes,No,Yes,Debit,123.63,No,107.60981,-6.914744,6272.5,Long-term Customers with High Consumption Levels
3874,3874,41,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,32.825,No,107.60981,-6.914744,4499.3,Long-term Customers with Low Consumption Levels
3875,3875,19,Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,58.37,No,107.60981,-6.914744,7594.6,Short-term Customers with Low Consumption Levels
3876,3876,72,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,120.445,No,107.60981,-6.914744,8244.6,Long-term Customers with High Consumption Levels
3877,3877,62,Bandung,Mid End,Yes,Yes,Yes,Yes,No,No,Debit,56.81,No,107.60981,-6.914744,6830.2,Long-term Customers with Low Consumption Levels
3878,3878,56,Bandung,Mid End,Yes,No,No,Yes,Yes,Yes,Credit,94.38,No,107.60981,-6.914744,8264.1,Long-term Customers with High Consumption Levels
3879,3879,32,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,24.635,No,107.60981,-6.914744,6155.5,Short-term Customers with Low Consumption Levels
3880,3880,21,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.65,No,107.60981,-6.914744,7350.2,Short-term Customers with Low Consumption Levels
3881,3881,62,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.935,No,107.60981,-6.914744,6243.9,Long-term Customers with Low Consumption Levels
3882,3882,2,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,31.85,No,106.816666,-6.2,7521.8,Short-term Customers with Low Consumption Levels
3883,3883,27,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.78,No,106.816666,-6.2,3801.2,Short-term Customers with Low Consumption Levels
3884,3884,25,Jakarta,Mid End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,79.365,No,106.816666,-6.2,4803.5,Short-term Customers with High Consumption Levels
3885,3885,49,Jakarta,High End,No,Yes,No,Yes,Yes,Yes,Debit,138.645,No,106.816666,-6.2,6700.2,Long-term Customers with High Consumption Levels
3886,3886,63,Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Credit,140.725,No,106.816666,-6.2,6930.3,Long-term Customers with High Consumption Levels
3887,3887,4,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.52,No,106.816666,-6.2,6407.7,Short-term Customers with Low Consumption Levels
3888,3888,1,Jakarta,Mid End,No,No,No,No,Yes,No,Digital Wallet,71.89,No,106.816666,-6.2,3703.7,Short-term Customers with Low Consumption Levels
3889,3889,11,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.325,No,106.816666,-6.2,5241.6,Short-term Customers with Low Consumption Levels
3890,3890,52,Jakarta,High End,No,No,No,No,No,No,Debit,94.835,No,106.816666,-6.2,5678.4,Long-term Customers with High Consumption Levels
3891,3891,60,Jakarta,High End,No,Yes,No,No,No,Yes,Pulsa,116.285,No,106.816666,-6.2,5642,Long-term Customers with High Consumption Levels
3892,3892,64,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Credit,136.045,No,106.816666,-6.2,8375.9,Long-term Customers with High Consumption Levels
3893,3893,43,Jakarta,Mid End,Yes,No,Yes,No,Yes,Yes,Debit,97.76,No,106.816666,-6.2,5168.8,Long-term Customers with High Consumption Levels
3894,3894,61,Jakarta,High End,No,No,No,Yes,Yes,Yes,Debit,131.495,No,106.816666,-6.2,6730.1,Long-term Customers with High Consumption Levels
3895,3895,66,Jakarta,Mid End,Yes,Yes,Yes,Yes,No,No,Debit,89.375,No,106.816666,-6.2,7090.2,Long-term Customers with High Consumption Levels
3896,3896,67,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Pulsa,144.365,No,106.816666,-6.2,7933.9,Long-term Customers with High Consumption Levels
3897,3897,42,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Credit,128.7,No,106.816666,-6.2,5908.5,Long-term Customers with High Consumption Levels
3898,3898,31,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,27.3,No,106.816666,-6.2,6792.5,Short-term Customers with Low Consumption Levels
3899,3899,7,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.22,No,106.816666,-6.2,7634.9,Short-term Customers with Low Consumption Levels
3900,3900,34,Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Debit,100.36,No,106.816666,-6.2,5196.1,Short-term Customers with High Consumption Levels
3901,3901,3,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.285,No,106.816666,-6.2,3623.1,Short-term Customers with Low Consumption Levels
3902,3902,19,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,32.305,No,106.816666,-6.2,3845.4,Short-term Customers with Low Consumption Levels
3903,3903,3,Jakarta,Mid End,Yes,No,Yes,Yes,No,No,Digital Wallet,53.755,No,106.816666,-6.2,7194.2,Short-term Customers with Low Consumption Levels
3904,3904,46,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25.48,No,106.816666,-6.2,6619.6,Long-term Customers with Low Consumption Levels
3905,3905,69,Jakarta,High End,Yes,No,Yes,No,No,No,Debit,109.785,No,106.816666,-6.2,7317.7,Long-term Customers with High Consumption Levels
3906,3906,5,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.325,No,106.816666,-6.2,6583.2,Short-term Customers with Low Consumption Levels
3907,3907,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.545,No,106.816666,-6.2,4712.5,Short-term Customers with Low Consumption Levels
3908,3908,26,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.845,No,106.816666,-6.2,2852.2,Short-term Customers with Low Consumption Levels
3909,3909,25,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Debit,129.09,No,106.816666,-6.2,5001.1,Short-term Customers with High Consumption Levels
3910,3910,64,Jakarta,High End,Yes,Yes,No,No,No,No,Pulsa,105.365,No,106.816666,-6.2,6718.4,Long-term Customers with High Consumption Levels
3911,3911,30,Jakarta,Mid End,Yes,Yes,Yes,Yes,No,No,Pulsa,87.88,No,106.816666,-6.2,5335.2,Short-term Customers with High Consumption Levels
3912,3912,13,Jakarta,High End,No,No,No,No,No,No,Pulsa,91.195,No,106.816666,-6.2,5978.7,Short-term Customers with High Consumption Levels
3913,3913,64,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Pulsa,149.5,No,106.816666,-6.2,6745.7,Long-term Customers with High Consumption Levels
3914,3914,46,Jakarta,High End,No,No,Yes,Yes,No,No,Debit,110.24,No,106.816666,-6.2,7482.8,Long-term Customers with High Consumption Levels
3915,3915,12,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.61,No,106.816666,-6.2,4449.9,Short-term Customers with Low Consumption Levels
3916,3916,13,Jakarta,Mid End,Yes,No,Yes,No,No,Yes,Digital Wallet,82.095,No,106.816666,-6.2,7690.8,Short-term Customers with High Consumption Levels
3917,3917,67,Jakarta,Mid End,Yes,Yes,No,Yes,Yes,No,Credit,96.2,No,106.816666,-6.2,5444.4,Long-term Customers with High Consumption Levels
3918,3918,24,Jakarta,Mid End,No,No,Yes,No,No,No,Pulsa,37.83,No,106.816666,-6.2,6026.8,Short-term Customers with Low Consumption Levels
3919,3919,6,Jakarta,Mid End,No,No,No,Yes,No,No,Digital Wallet,65.065,No,106.816666,-6.2,5107.7,Short-term Customers with Low Consumption Levels
3920,3920,10,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,26,No,106.816666,-6.2,3517.8,Short-term Customers with Low Consumption Levels
3921,3921,13,Jakarta,High End,No,Yes,No,No,No,No,Digital Wallet,97.045,No,106.816666,-6.2,5423.6,Short-term Customers with High Consumption Levels
3922,3922,7,Jakarta,Mid End,No,Yes,No,Yes,No,Yes,Pulsa,57.72,No,106.816666,-6.2,4433,Short-term Customers with Low Consumption Levels
3923,3923,38,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Debit,111.02,No,106.816666,-6.2,6879.6,Long-term Customers with High Consumption Levels
3924,3924,43,Jakarta,High End,Yes,Yes,No,No,No,Yes,Pulsa,122.33,No,106.816666,-6.2,5709.6,Long-term Customers with High Consumption Levels
3925,3925,25,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,141.57,No,106.816666,-6.2,5717.4,Short-term Customers with High Consumption Levels
3926,3926,27,Jakarta,Mid End,Yes,Yes,No,No,No,No,Digital Wallet,73.06,No,106.816666,-6.2,7771.4,Short-term Customers with High Consumption Levels
3927,3927,72,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,33.93,No,106.816666,-6.2,7117.5,Long-term Customers with Low Consumption Levels
3928,3928,71,Jakarta,High End,Yes,Yes,No,No,No,No,Credit,111.085,No,106.816666,-6.2,6210.1,Long-term Customers with High Consumption Levels
3929,3929,24,Jakarta,High End,No,No,Yes,No,Yes,No,Credit,115.635,No,106.816666,-6.2,7224.1,Short-term Customers with High Consumption Levels
3930,3930,57,Jakarta,Mid End,Yes,No,Yes,No,Yes,Yes,Debit,96.655,No,106.816666,-6.2,7212.4,Long-term Customers with High Consumption Levels
3931,3931,15,Jakarta,Mid End,No,Yes,No,No,No,No,Pulsa,63.505,No,106.816666,-6.2,7259.2,Short-term Customers with Low Consumption Levels
3932,3932,4,Jakarta,High End,Yes,No,No,No,No,No,Pulsa,104.13,No,106.816666,-6.2,3032.9,Short-term Customers with High Consumption Levels
3933,3933,28,Jakarta,Mid End,Yes,Yes,No,No,No,No,Pulsa,72.865,No,106.816666,-6.2,5808.4,Short-term Customers with High Consumption Levels
3934,3934,55,Jakarta,High End,Yes,No,No,No,Yes,No,Debit,116.74,No,106.816666,-6.2,7637.5,Long-term Customers with High Consumption Levels
3935,3935,55,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,24.83,No,106.816666,-6.2,5708.3,Long-term Customers with Low Consumption Levels
3936,3936,20,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.455,No,106.816666,-6.2,3278.6,Short-term Customers with Low Consumption Levels
3937,3937,62,Jakarta,High End,No,Yes,No,Yes,Yes,Yes,Credit,137.865,No,106.816666,-6.2,8269.3,Long-term Customers with High Consumption Levels
3938,3938,43,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.545,No,106.816666,-6.2,4781.4,Long-term Customers with Low Consumption Levels
3939,3939,60,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Debit,77.805,No,106.816666,-6.2,5237.7,Long-term Customers with Low Consumption Levels
3940,3940,58,Jakarta,Mid End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,111.93,No,106.816666,-6.2,7365.8,Long-term Customers with High Consumption Levels
3941,3941,7,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.285,No,106.816666,-6.2,6609.2,Short-term Customers with Low Consumption Levels
3942,3942,2,Jakarta,High End,Yes,No,No,No,Yes,Yes,Pulsa,126.23,No,106.816666,-6.2,7468.5,Short-term Customers with High Consumption Levels
3943,3943,37,Jakarta,Mid End,No,Yes,Yes,No,No,No,Pulsa,47.645,No,106.816666,-6.2,3242.2,Long-term Customers with Low Consumption Levels
3944,3944,65,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Debit,135.07,No,106.816666,-6.2,7369.7,Long-term Customers with High Consumption Levels
3945,3945,39,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.675,No,106.816666,-6.2,5127.2,Long-term Customers with Low Consumption Levels
3946,3946,68,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,31.915,No,106.816666,-6.2,7854.6,Long-term Customers with Low Consumption Levels
3947,3947,62,Jakarta,Mid End,Yes,Yes,No,Yes,Yes,No,Debit,63.31,No,106.816666,-6.2,7088.9,Long-term Customers with Low Consumption Levels
3948,3948,72,Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,142.415,No,106.816666,-6.2,8387.6,Long-term Customers with High Consumption Levels
3949,3949,41,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.845,No,106.816666,-6.2,6580.6,Long-term Customers with Low Consumption Levels
3950,3950,4,Jakarta,Mid End,Yes,Yes,No,No,No,No,Pulsa,71.76,No,106.816666,-6.2,5254.6,Short-term Customers with Low Consumption Levels
3951,3951,53,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,31.265,No,106.816666,-6.2,6324.5,Long-term Customers with Low Consumption Levels
3952,3952,39,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.585,No,106.816666,-6.2,2814.5,Long-term Customers with Low Consumption Levels
3953,3953,63,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.025,No,106.816666,-6.2,5899.4,Long-term Customers with Low Consumption Levels
3954,3954,15,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,34.255,No,106.816666,-6.2,3539.9,Short-term Customers with Low Consumption Levels
3955,3955,13,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,56.94,No,106.816666,-6.2,5679.7,Short-term Customers with Low Consumption Levels
3956,3956,1,Jakarta,Mid End,No,Yes,No,No,No,No,Digital Wallet,65.195,No,106.816666,-6.2,5218.2,Short-term Customers with Low Consumption Levels
3957,3957,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.585,No,106.816666,-6.2,7702.5,Short-term Customers with Low Consumption Levels
3958,3958,60,Jakarta,Mid End,Yes,Yes,Yes,No,No,No,Pulsa,79.82,No,106.816666,-6.2,8071.7,Long-term Customers with Low Consumption Levels
3959,3959,40,Jakarta,Mid End,No,Yes,No,Yes,Yes,No,Credit,91.975,No,106.816666,-6.2,7159.1,Long-term Customers with High Consumption Levels
3960,3960,66,Jakarta,Mid End,Yes,Yes,Yes,No,No,No,Debit,79.495,No,106.816666,-6.2,6672.9,Long-term Customers with Low Consumption Levels
3961,3961,42,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.325,No,106.816666,-6.2,5770.7,Long-term Customers with Low Consumption Levels
3962,3962,66,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Credit,83.005,No,106.816666,-6.2,6054.1,Long-term Customers with High Consumption Levels
3963,3963,49,Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,128.31,No,106.816666,-6.2,7992.4,Long-term Customers with High Consumption Levels
3964,3964,41,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26,No,106.816666,-6.2,7686.9,Long-term Customers with Low Consumption Levels
3965,3965,41,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.09,No,106.816666,-6.2,5434,Long-term Customers with Low Consumption Levels
3966,3966,23,Jakarta,High End,Yes,Yes,No,Yes,No,No,Digital Wallet,109.72,No,106.816666,-6.2,2830.1,Short-term Customers with High Consumption Levels
3967,3967,3,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,32.63,No,106.816666,-6.2,2616.9,Short-term Customers with Low Consumption Levels
3968,3968,4,Jakarta,Mid End,Yes,No,Yes,Yes,No,Yes,Digital Wallet,62.725,No,106.816666,-6.2,3486.6,Short-term Customers with Low Consumption Levels
3969,3969,52,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.805,No,106.816666,-6.2,7061.6,Long-term Customers with Low Consumption Levels
3970,3970,11,Jakarta,High End,No,Yes,Yes,Yes,No,Yes,Pulsa,122.46,No,106.816666,-6.2,3126.5,Short-term Customers with High Consumption Levels
3971,3971,2,Jakarta,Mid End,Yes,No,No,No,No,Yes,Digital Wallet,80.795,No,106.816666,-6.2,7495.8,Short-term Customers with High Consumption Levels
3972,3972,26,Jakarta,High End,No,Yes,No,No,No,No,Debit,103.09,No,106.816666,-6.2,6718.4,Short-term Customers with High Consumption Levels
3973,3973,24,Jakarta,Mid End,Yes,No,Yes,No,No,No,Credit,73.125,No,106.816666,-6.2,4689.1,Short-term Customers with High Consumption Levels
3974,3974,12,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.39,No,106.816666,-6.2,5430.1,Short-term Customers with Low Consumption Levels
3975,3975,60,Jakarta,High End,No,No,No,Yes,Yes,Yes,Pulsa,128.7,No,106.816666,-6.2,6191.9,Long-term Customers with High Consumption Levels
3976,3976,64,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Digital Wallet,117.78,No,106.816666,-6.2,6812,Long-term Customers with High Consumption Levels
3977,3977,66,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,111.67,No,106.816666,-6.2,6678.1,Long-term Customers with High Consumption Levels
3978,3978,60,Jakarta,High End,No,No,Yes,No,No,No,Debit,102.96,No,106.816666,-6.2,7393.1,Long-term Customers with High Consumption Levels
3979,3979,17,Jakarta,Mid End,Yes,No,Yes,No,Yes,No,Debit,91.455,No,106.816666,-6.2,3515.2,Short-term Customers with High Consumption Levels
3980,3980,42,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.155,No,106.816666,-6.2,4462.9,Long-term Customers with Low Consumption Levels
3981,3981,1,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,65.195,No,106.816666,-6.2,3955.9,Short-term Customers with Low Consumption Levels
3982,3982,47,Jakarta,Mid End,No,Yes,No,Yes,No,Yes,Debit,82.94,No,106.816666,-6.2,6687.2,Long-term Customers with Low Consumption Levels
3983,3983,10,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.715,No,106.816666,-6.2,6379.1,Short-term Customers with Low Consumption Levels
3984,3984,70,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,115.115,No,106.816666,-6.2,5326.1,Long-term Customers with High Consumption Levels
3985,3985,67,Jakarta,High End,No,No,Yes,No,Yes,Yes,Credit,131.82,No,106.816666,-6.2,6849.7,Long-term Customers with High Consumption Levels
3986,3986,1,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,57.98,No,106.816666,-6.2,6323.2,Short-term Customers with Low Consumption Levels
3987,3987,4,Jakarta,Mid End,No,Yes,No,Yes,Yes,No,Debit,82.875,No,106.816666,-6.2,3411.2,Short-term Customers with High Consumption Levels
3988,3988,66,Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Debit,142.025,No,106.816666,-6.2,7624.5,Long-term Customers with High Consumption Levels
3989,3989,12,Jakarta,High End,No,Yes,No,No,No,Yes,Pulsa,109.98,No,106.816666,-6.2,6249.1,Short-term Customers with High Consumption Levels
3990,3990,24,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.585,No,106.816666,-6.2,6097,Short-term Customers with Low Consumption Levels
3991,3991,26,Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,111.475,No,106.816666,-6.2,4131.4,Short-term Customers with High Consumption Levels
3992,3992,57,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,140.335,No,106.816666,-6.2,6093.1,Long-term Customers with High Consumption Levels
3993,3993,42,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,29.835,No,106.816666,-6.2,6045,Long-term Customers with Low Consumption Levels
3994,3994,64,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.285,No,106.816666,-6.2,6646.9,Long-term Customers with Low Consumption Levels
3995,3995,19,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.61,No,106.816666,-6.2,5760.3,Short-term Customers with Low Consumption Levels
3996,3996,22,Jakarta,High End,No,No,Yes,No,Yes,No,Debit,113.1,No,106.816666,-6.2,6802.9,Short-term Customers with High Consumption Levels
3997,3997,12,Jakarta,High End,No,No,No,No,No,Yes,Debit,103.935,No,106.816666,-6.2,3858.4,Short-term Customers with High Consumption Levels
3998,3998,31,Jakarta,Mid End,Yes,No,No,Yes,No,Yes,Pulsa,83.2,No,106.816666,-6.2,6748.3,Short-term Customers with High Consumption Levels
3999,3999,11,Jakarta,Mid End,No,No,No,No,Yes,Yes,Pulsa,84.37,No,106.816666,-6.2,3607.5,Short-term Customers with High Consumption Levels
4000,4000,68,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,33.475,No,106.816666,-6.2,7064.2,Long-term Customers with Low Consumption Levels
4001,4001,72,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,117.195,No,106.816666,-6.2,5987.8,Long-term Customers with High Consumption Levels
4002,4002,67,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,150.93,No,106.816666,-6.2,7664.8,Long-term Customers with High Consumption Levels
4003,4003,60,Jakarta,High End,Yes,No,Yes,Yes,Yes,Yes,Debit,136.435,No,106.816666,-6.2,7703.8,Long-term Customers with High Consumption Levels
4004,4004,58,Jakarta,Mid End,Yes,Yes,Yes,No,Yes,No,Digital Wallet,65,No,106.816666,-6.2,6115.2,Long-term Customers with Low Consumption Levels
